time,dist_1_2,dist_1_3,dist_1_4,dist_2_3,dist_2_4,dist_3_4
136.2,29.937769836523966,42.346259650154785,29.94598335330256,29.941888175952005,42.34927992246207,29.951941248912973
136.22,29.937786909990184,42.34592704524785,29.945715125421295,29.94182965064706,42.349365215323914,29.95190116659308
136.24,29.937786381946722,42.34561356775053,29.945422417340037,29.94175411956723,42.34937987462366,29.951847328524934
136.26,29.937768498291792,42.3453196723316,29.945109005161342,29.9416582818825,42.34931731250638,29.951770336322625
136.28,29.937733752558255,42.345043184627194,29.944781659801485,29.94153492534692,42.34917353034049,29.951661405417813
136.3,29.93768689381504,42.344791952775076,29.94444123462245,29.941402037866123,42.348954373868644,29.95151630829362
136.32,29.937611734541235,42.34456375763801,29.944102459517595,29.941265128698316,42.34867580915707,29.951350444137596
136.34,29.93752207415687,42.34435231366865,29.943756615593458,29.94110837131996,42.34836033309826,29.95119749011246
136.36,29.93740216908282,42.34413713821065,29.94339552313478,29.940931880467968,42.34798827623767,29.951024468209834
136.38,29.937260132071145,42.34391344190777,29.943024359146452,29.940749280968458,42.34757760947937,29.950823103847327
136.4,29.937096697597138,42.34370450726679,29.942632172777394,29.94058137508185,42.34711778543733,29.950600820378295
136.42000000000002,29.936910148633164,42.34349868187462,29.942223197826,29.940424378234383,42.34661313593774,29.95034853394119
136.44,29.936683064338897,42.34328332947166,29.941805725982,29.940277887281514,42.34606095131675,29.95005407897335
136.46,29.936435593635856,42.34304473972294,29.941396171716413,29.940120472250197,42.345477233071115,29.949705557612663
136.48,29.936166165938673,42.342767666498126,29.940997710688375,29.93995575659676,42.34487533867393,29.94929507060576
136.5,29.935881993119892,42.342447271480246,29.940604998154242,29.939782933059515,42.344256160955204,29.948815974679516
136.52,29.93558839698074,42.34209219902327,29.94022041268479,29.93959135659945,42.343619373086526,29.94828297777978
136.54,29.93530068493997,42.34172388342486,29.939862741864747,29.93941268650569,42.34297347138356,29.947672647031926
136.56,29.935033747022445,42.341360239513996,29.939535436227786,29.939251037624715,42.34232648358849,29.94699921464275
136.58,29.934802802306287,42.34100511836132,29.93923961387177,29.939102220237352,42.34170079528168,29.94628763915397
136.6,29.934628266621324,42.34068782942654,29.938983960803228,29.938970497414445,42.34110286641945,29.945555140944254
136.62,29.934499692547,42.34038978289485,29.938744085869924,29.938850398874308,42.34052685820775,29.944807485965065
136.64000000000001,29.934416209564834,42.340109476292646,29.938530127185167,29.93871720176272,42.339978321142624,29.944065859182224
136.66,29.934366935138282,42.33984553895032,29.938329298996045,29.938581038723463,42.33945550087593,29.943339381340042
136.68,29.934356486855666,42.339605312819224,29.938154418022606,29.938441301959358,42.33897085532203,29.942639228845106
136.70000000000002,29.93437566319373,42.33939425193523,29.938029558612527,29.93831338108186,42.33854603497718,29.94197347341102
136.72,29.934415493827828,42.33920694402212,29.937939518201645,29.93821182284907,42.338177438545756,29.941338994324123
136.74,29.934475321203536,42.33902772768184,29.93788550272941,29.93811421449414,42.33786033953402,29.940728821513677
136.76,29.934564153502162,42.33886177191085,29.937863127246608,29.938030940431588,42.33759662326325,29.940137922093808
136.78,29.934668591795788,42.3387138715455,29.93786114253147,29.93797474169428,42.33737892331655,29.93957456862239
136.8,29.934787961524947,42.33858419922505,29.937868661582392,29.93793408235001,42.337193978406916,29.939043349010976
136.82,29.934927401786233,42.338468744645006,29.93787332785265,29.937897719409044,42.337040693277665,29.938555504009955
136.84,29.935078788738544,42.338357963300425,29.93785009342973,29.93786118015329,42.33689715339053,29.93810418867087
136.86,29.935245185873132,42.338251825826205,29.937818049489643,29.937813779531837,42.336764847541396,29.937679996131944
136.88,29.935446467963114,42.338152133864924,29.93777314918299,29.937737763984277,42.33663435910341,29.937274082902427
136.9,29.935658261986642,42.338048037468276,29.93770039466385,29.937649159277125,42.336492095919,29.93687522790826
136.92000000000002,29.935863160067633,42.33793621457967,29.937607729238128,29.93754505377192,42.33633518736756,29.936487049509772
136.94,29.93605745332189,42.33781490524843,29.93749393075984,29.93743101670089,42.336166798587115,29.93611089592442
136.96,29.93626564450397,42.33771542124921,29.937367158567287,29.937311284489752,42.335989712164164,29.935758086112983
136.98,29.936475171781446,42.33763855186077,29.937232100312702,29.937175386347754,42.33578628353969,29.935423127992298
137.0,29.936689871717572,42.337588666756986,29.937072912125785,29.93703527217681,42.33554812794337,29.935100401165432
137.02,29.936903144773122,42.337557780438715,29.936878566828984,29.936904619652037,42.33529019785231,29.934803706153627
137.04,29.9371010109676,42.337559662631996,29.9366540182469,29.936805673265273,42.33501853198442,29.934547836307658
137.06,29.937280485236627,42.33759715159069,29.93641215078415,29.936723645740383,42.334718296448315,29.934320715737442
137.08,29.93745236587027,42.33765608147881,29.936160236299276,29.936642877381768,42.33440757335131,29.934125471467997
137.1,29.9376203599802,42.33772957393684,29.93589822986383,29.93654722999706,42.33408566258629,29.93396386136794
137.12,29.937778727573562,42.337803306222916,29.935629748079126,29.936414401813813,42.33375310119022,29.933840812031512
137.14000000000001,29.937912446621535,42.33786485154563,29.93535950917067,29.936265321902226,42.33341648665676,29.933737451981493
137.16,29.938022838403956,42.3379344377089,29.935102376268155,29.936122148169666,42.33307746796938,29.933646378859443
137.18,29.938110068432838,42.338002588073685,29.934854087334774,29.935974482444493,42.332734700774715,29.933566783440785
137.20000000000002,29.938185580665014,42.33807404922987,29.934629925854303,29.93581620630342,42.33239572603241,29.93349543424452
137.22,29.938243721683314,42.338156859318325,29.93443542422322,29.935646227802344,42.33205535236677,29.933437570463965
137.24,29.93828781168368,42.33823228732414,29.934262651890013,29.935467660155496,42.331722012363294,29.933380123984016
137.26,29.938320408907362,42.33828728719197,29.93410691434775,29.935281997028184,42.331403860165956,29.933316817491725
137.28,29.93833862615706,42.33832248377052,29.933978960869354,29.935090396144933,42.33110577387167,29.93324641258833
137.3,29.938329127935457,42.33834878657565,29.933903047474104,29.934877897274177,42.33082437971896,29.93318360475517
137.32,29.938304022143072,42.338370529223695,29.933867509900985,29.934667038805788,42.330568860599705,29.933124528739018
137.34,29.93826971188023,42.33839854471784,29.933876086247125,29.934472522523922,42.330352843882395,29.933078933351002
137.36,29.938219591648018,42.33843149390335,29.93393439202159,29.934288717047217,42.33018281009855,29.933060707878177
137.38,29.938182414066972,42.33848384493393,29.934025418142078,29.93412452762463,42.33005844318442,29.933069221492154
137.4,29.938153239073483,42.33855192639125,29.934144839112,29.933989130549623,42.32997649841767,29.933094783352708
137.42000000000002,29.93813157416959,42.338650113737785,29.93429444423758,29.93388968942201,42.32993380441066,29.933144779747472
137.44,29.938109970009112,42.33877607953283,29.93445023008311,29.933821730505276,42.32990296122274,29.93321309924929
137.46,29.938087745813455,42.33892881381771,29.934609546683166,29.93377676507008,42.329874826421936,29.93329720484741
137.48,29.93807457561901,42.3391049505698,29.934769838752924,29.93375973695349,42.32985681040648,29.93339075309073
137.5,29.93805393904681,42.339305613571234,29.93494199590049,29.93378174683738,42.32985870713761,29.933503711251653
137.52,29.938047109934473,42.339533398798054,29.935117682226974,29.93381847776526,42.32987850742096,29.93364828835064
137.54,29.93806843314613,42.339795906064204,29.935328575840035,29.93385627375322,42.32992869389072,29.933820520234402
137.56,29.9381010259994,42.34008867165615,29.93557570884598,29.93389885788297,42.33000303633809,29.934017411092892
137.58,29.938148660122074,42.3404101582692,29.935849072091237,29.933958892524906,42.33011396272949,29.934247934615293
137.6,29.938213204864855,42.34075131531715,29.936148878228984,29.934054057088883,42.33027095933035,29.93449294390107
137.62,29.938294655559186,42.34110946067985,29.936474753416764,29.93418817717772,42.33048834001672,29.934765437090046
137.64000000000001,29.93840046751466,42.3414881639714,29.93682539067489,29.93435457577485,42.3307621875406,29.935065452536968
137.66,29.938525349495386,42.341876771674,29.937183705820235,29.934552297472138,42.33106586430268,29.935363586966186
137.68,29.93866888352442,42.34227291055519,29.93753370431204,29.934785701411887,42.3313896026449,29.935654723952204
137.70000000000002,29.93882561318704,42.34268206299865,29.937887231570173,29.93505043619981,42.331734131435205,29.935945610510444
137.72,29.93898899718697,42.343090237794,29.93823323295714,29.935334335780112,42.3320806789335,29.93621967588284
137.74,29.939154640105066,42.34348067194386,29.938562797114887,29.935621276915317,42.33242484324629,29.936476415735207
137.76,29.93932568281529,42.34386523957868,29.93887766049334,29.935915947491704,42.332776170044035,29.93673655619453
137.78,29.93950299991695,42.34425798108342,29.93917281729973,29.93623530548276,42.333132020643205,29.937003396924663
137.8,29.939709819893487,42.34464791857639,29.93945558312235,29.936560787381786,42.333502462067585,29.93726366794509
137.82,29.939951108858676,42.34504778190342,29.939745070720342,29.936893082723685,42.333903304294054,29.937532962147067
137.84,29.940213512490477,42.34543182343536,29.940042345510818,29.937211795742904,42.33432479864757,29.93779376317732
137.86,29.9405025765698,42.34581458118131,29.940334062751557,29.937524559557463,42.334754476097885,29.938049166960656
137.88,29.940805192340875,42.346178130002535,29.940629531596915,29.937824822374974,42.33518711121179,29.93827678416926
137.9,29.941116259593223,42.34653813566097,29.940942742837347,29.938145252997327,42.3356358371076,29.93847578303768
137.92000000000002,29.94144338792663,42.346882991683756,29.941253289966088,29.938483354834247,42.33610231209631,29.93864738534227
137.94,29.941777638319095,42.34718300428349,29.941532464392324,29.938829481458054,42.33658132841048,29.938789521750504
137.96,29.94212937939303,42.34745807402326,29.941791002691186,29.939177625352734,42.337071214281174,29.93891287943153
137.98,29.942503854162098,42.347709944696206,29.942019206206872,29.93951328101027,42.33755610281719,29.93901645097252
138.0,29.94289299865231,42.34794108596208,29.942225071591963,29.93984724332882,42.33803657966376,29.939093830710778
138.02,29.94330404458698,42.34816118509717,29.94238935017122,29.940159169511233,42.338497968040215,29.93917032595177
138.04,29.943725353578056,42.348357569268124,29.942534392163147,29.94042591609388,42.33894678901,29.939249666231987
138.06,29.9441380349399,42.34852000040396,29.94265667930502,29.940650097642685,42.3393886079216,29.93934503245815
138.08,29.944532161248784,42.34864148910284,29.942744602226313,29.940828609390092,42.33979859488612,29.939436069807567
138.1,29.944892028159344,42.34872792925588,29.94279594989401,29.94097406888432,42.34017102358591,29.93952831206062
138.12,29.94522877682035,42.34876750021598,29.942819968829614,29.941086823256867,42.3405175290519,29.939600761369473
138.14000000000001,29.945528029036723,42.34875853772804,29.942797552821503,29.941161765503892,42.34081330656543,29.939654577544815
138.16,29.94579507651475,42.34868053924931,29.942728549024185,29.941208879340056,42.3410794713227,29.939675500681194
