time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav4_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y,uav4_true_pos_y
0.74,-17.728442740070797,9.190079772946603,16.870428284768206,-9.81865659275889,-17.26847048266071,-9.202374568440593,17.699649557783648,5.26381610157893
0.76,-17.665176584815114,9.168864724097535,16.78353582340931,-9.814986924325488,-17.188301467564376,-9.181809164148579,17.63000356473947,5.27309947674824
0.78,-17.603101133056022,9.147775452468888,16.69780265992314,-9.811495055631548,-17.1092602651671,-9.161357855210184,17.561597492684676,5.282384356762907
0.8,-17.542204560232484,9.126802830942136,16.613208053841976,-9.808184967297823,-17.031321434216633,-9.141032118060002,17.494437402925612,5.29167166748485
0.8200000000000001,-17.482478869507265,9.105941617884945,16.529754670960596,-9.805060102529167,-16.954462202153767,-9.120846112234304,17.428508692726474,5.300956235076586
0.84,-17.42392422769128,9.085205306876032,16.44744212042508,-9.802108345216507,-16.878660480936446,-9.100785460283928,17.363820115352592,5.3102542809819475
0.86,-17.366521072846705,9.064579195614165,16.366261081214347,-9.799318589506278,-16.80391937019528,-9.080835872762549,17.300374102844508,5.319571063659442
0.88,-17.310245063047894,9.044052167663196,16.286188415425872,-9.796678649183578,-16.730226869805275,-9.061006315778547,17.238148840637525,5.328922026433203
0.9,-17.25505393521533,9.023631245199494,16.207201604008482,-9.794192790568287,-16.657553408838606,-9.04129457209253,17.17710491822639,5.338299276401704
0.92,-17.200906784986763,9.003306671417812,16.129266866813268,-9.791856841209354,-16.585888208033722,-9.021710083326541,17.117216196124954,5.347677573771166
0.9400000000000001,-17.147787207588337,8.98305888420605,16.052345882533444,-9.789668857377324,-16.51522260084194,-9.002248661066988,17.05847153450013,5.357036657953315
0.96,-17.0956886318365,8.962877204474633,15.97644524548578,-9.787634746440201,-16.445518506849417,-8.982907460272502,17.000844671749253,5.366378966445055
0.98,-17.044587307255345,8.942751436283352,15.901534157795924,-9.785757122064986,-16.376763112253464,-8.963678146919417,16.944307257738746,5.375688334946312
1.0,-16.994450455178587,8.922661031594494,15.827603972791984,-9.784038176688496,-16.308927091367785,-8.9445555973029,16.888827539605657,5.384977345363686
1.02,-16.945232363861688,8.902603311824269,15.754644195995613,-9.782476006383453,-16.242000716009134,-8.925540173451193,16.834368529489552,5.394228315420233
1.04,-16.896922654378237,8.882580580856388,15.682625830096145,-9.781060936069302,-16.17595172840299,-8.906634871098225,16.780899062671264,5.403452763581687
1.06,-16.849510311941792,8.862592596545369,15.611545162769588,-9.779781786071506,-16.110766919521815,-8.8878444151959,16.72839438414796,5.412659904163704
1.08,-16.80297163720923,8.842638195017326,15.541360783364604,-9.778624331043535,-16.046422098984152,-8.86913754827681,16.676825351722393,5.421856553146081
1.1,-16.757296518713048,8.82272330698719,15.472035712364466,-9.777584642851673,-15.982890994330132,-8.85051627066284,16.626197554656247,5.431049304723978
1.12,-16.71244443283726,8.802861880465601,15.403532527598962,-9.776668590485887,-15.920139176681241,-8.831962992499705,16.576481554189552,5.440225545179672
1.1400000000000001,-16.66840652606983,8.783083233468448,15.335829453900427,-9.7758615352316,-15.858130076380588,-8.813458300587412,16.527653925019187,5.449392043978019
1.16,-16.625148264543977,8.76337104261783,15.268900116517203,-9.775182345503717,-15.796853003900642,-8.795014942943059,16.479699674994137,5.458541653701848
1.18,-16.582658297053538,8.74372986216374,15.202735804132121,-9.774633687425814,-15.736295945648886,-8.776614530604025,16.432581714128208,5.46769252805056
1.2,-16.540930580622952,8.724155006609006,15.137343963758301,-9.774219287386654,-15.67642768994607,-8.75825513202755,16.386282499481595,5.4768494705011435
1.22,-16.49994085978006,8.704629587026181,15.07270926823914,-9.773929056953882,-15.617247555184386,-8.739932886496105,16.34079559529638,5.486017934347773
1.24,-16.459655995322947,8.68514995314597,15.00880679287224,-9.77376031452112,-15.558721954671295,-8.721650389373632,16.29610755041121,5.495187711795186
1.26,-16.420053357066813,8.665713964589017,14.945629215279121,-9.77370855754126,-15.500846562486908,-8.703398263987383,16.25219510230095,5.504373931577323
1.28,-16.381122480219812,8.646324258113959,14.883171383805983,-9.773778410938679,-15.443599055381728,-8.685176784146996,16.209050072623835,5.513565084704627
1.3,-16.342857684109347,8.626967740932578,14.82141649911393,-9.77396615349193,-15.386971521651772,-8.666990219297888,16.16663078040605,5.522776955659814
1.32,-16.305228702742873,8.607640759402535,14.760346433099388,-9.774271656270525,-15.330927171965998,-8.64885904131894,16.12492469639476,5.531974808446909
1.34,-16.26822013249481,8.588353703182031,14.699943377279078,-9.774700888675362,-15.275460668922706,-8.630786663173023,16.08392603624159,5.541156415456548
